TimOcurrencia,DesCPOcurrencia,EdatConstruccion,Clase_Alta,Clase_MediaAlta,Clase_Media,Clase_MediaSencilla,Clase_Sencilla,Temperatura_max,Temperatura_min,Humitat_max,Humitat_min,Precipitacio_max,Precipitacio_min,IrrSolar_max,IrrSolar_min,Vent_max,Vent_min,ProbabilitatManifestacio,ProbabilitatFesta,VolumSinistres
2018-03-20,8001,70,242,259,3062,166,245,12.5,2.8,94.0,39.0,2.6,0.0,638.0,0.0,15.2,2.0,0.0,450276.22,0.0
2018-03-20,8028,47,653,483,3201,73,227,10.6,-0.1,98.0,48.0,7.1,0.0,652.0,0.0,15.6,2.4,0.0,450276.22,0.0
2018-03-20,8007,70,127,40,343,7,5,13.0,0.9,97.0,41.0,4.4,0.0,554.0,0.0,13.1,1.5,0.0,450276.22,0.0
2018-03-20,8003,83,320,177,1407,41,151,14.45,2.0,91.0,33.0,2.9000000000000004,0.0,600.5,0.0,13.95,4.05,0.0,450276.22,0.0
2018-03-20,43700,26,298,433,1339,17,67,15.9,3.1,85.0,25.0,1.4,0.0,647.0,0.0,14.8,6.6,0.0,450276.22,0.0
2018-03-20,43006,35,145,144,443,5,71,16.8,6.1,62.0,25.0,0.0,0.0,707.0,0.0,15.2,4.4,0.0,450276.22,0.0
2018-03-20,8593,34,0,1,5,0,0,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17134,33,2,5,13,0,0,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17003,27,226,227,512,14,32,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17176,29,16,29,38,1,1,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17177,35,3,11,9,0,0,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17178,29,14,85,66,0,9,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,17179,35,2,5,12,0,0,14.850000000000001,4.6,78.0,34.5,0.35,0.0,797.0,0.0,13.399999999999999,3.45,0.0,450276.22,0.0
2018-03-20,8380,29,95,605,538,19,34,12.9,3.1,94.0,44.0,0.7,0.0,887.0,0.0,11.6,2.5,0.0,450276.22,0.0
2018-03-20,8585,55,2,2,27,0,1,11.05,0.6000000000000001,97.0,39.5,1.0,0.0,875.5,0.0,10.25,1.3,0.0,450276.22,0.0
2018-03-20,8529,24,4,0,15,0,1,9.2,-1.9,100.0,35.0,1.3,0.0,864.0,0.0,8.9,0.1,0.0,450276.22,0.0
2018-03-21,17480,31,204,191,1111,14,49,11.1,6.0,44.0,24.0,0.0,0.0,801.0,0.0,24.3,15.1,0.0,0.0,2.0985641714383045
2018-03-21,8001,70,242,259,3062,166,245,14.0,7.0,42.0,19.0,0.0,0.0,823.0,0.0,9.9,2.6,0.0,0.0,1.3453993747114346
2018-03-21,8028,47,653,483,3201,73,227,12.5,2.7,55.0,27.0,0.0,0.0,816.0,0.0,14.4,4.8,0.0,0.0,0.0
2018-03-21,8007,70,127,40,343,7,5,14.4,4.5,43.0,22.0,0.0,0.0,815.0,0.0,11.2,2.3,0.0,0.0,0.0
2018-03-21,8003,83,320,177,1407,41,151,14.850000000000001,4.65,47.5,17.5,0.0,0.0,834.0,0.0,12.8,2.2,0.0,0.0,0.0
2018-03-21,43700,26,298,433,1339,17,67,15.3,4.8,52.0,13.0,0.0,0.0,853.0,0.0,14.4,2.1,0.0,0.0,0.0
2018-03-21,43006,35,145,144,443,5,71,16.1,5.2,48.0,12.0,0.0,0.0,844.0,0.0,12.3,2.4,0.0,0.0,0.0
2018-03-21,8593,34,0,1,5,0,0,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17134,33,2,5,13,0,0,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17003,27,226,227,512,14,32,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17176,29,16,29,38,1,1,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17177,35,3,11,9,0,0,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17178,29,14,85,66,0,9,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,17179,35,2,5,12,0,0,14.950000000000001,2.95,62.5,13.5,0.0,0.0,849.5,0.0,17.35,2.7,0.0,0.0,0.0
2018-03-21,8380,29,95,605,538,19,34,13.8,0.7,77.0,15.0,0.0,0.0,855.0,0.0,22.4,3.0,0.0,0.0,2.7423449161874225
2018-03-21,8585,55,2,2,27,0,1,10.95,0.24999999999999997,61.0,16.5,0.0,0.0,858.5,0.0,16.45,2.75,0.0,0.0,0.0
2018-03-21,8529,24,4,0,15,0,1,8.1,-0.2,45.0,18.0,0.0,0.0,862.0,0.0,10.5,2.5,0.0,0.0,0.0
2018-03-22,17480,31,204,191,1111,14,49,14.5,6.2,39.0,15.0,0.0,0.0,861.0,0.0,17.9,10.0,0.0,366806.33,0.0
2018-03-22,8001,70,242,259,3062,166,245,16.7,6.3,38.0,15.0,0.0,0.0,848.0,0.0,11.2,1.3,0.0,366806.33,0.0
2018-03-22,8028,47,653,483,3201,73,227,14.0,2.6,44.0,24.0,0.0,0.0,855.0,0.0,15.0,3.5,0.0,366806.33,0.0
2018-03-22,8007,70,127,40,343,7,5,16.4,4.6,41.0,17.0,0.0,0.0,838.0,0.0,10.2,1.7,0.0,366806.33,0.0
2018-03-22,8003,83,320,177,1407,41,151,16.4,4.9,41.0,17.5,0.0,0.0,850.0,0.0,12.95,3.25,0.0,366806.33,0.0
2018-03-22,43700,26,298,433,1339,17,67,16.4,5.2,41.0,18.0,0.0,0.0,862.0,0.0,15.7,4.8,0.0,366806.33,0.0
2018-03-22,43006,35,145,144,443,5,71,16.3,4.9,46.0,22.0,0.0,0.0,918.0,0.0,14.4,2.2,0.0,366806.33,0.0
2018-03-22,8593,34,0,1,5,0,0,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17134,33,2,5,13,0,0,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17003,27,226,227,512,14,32,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17176,29,16,29,38,1,1,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17177,35,3,11,9,0,0,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17178,29,14,85,66,0,9,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,17179,35,2,5,12,0,0,14.95,3.1,67.5,28.0,0.0,0.0,878.5,0.0,12.0,2.35,0.0,366806.33,0.0
2018-03-22,8380,29,95,605,538,19,34,13.6,1.3,89.0,34.0,0.0,0.0,839.0,0.0,9.6,2.5,0.0,366806.33,0.0
2018-03-22,8585,55,2,2,27,0,1,11.899999999999999,0.2,70.5,28.5,0.0,0.0,835.5,0.0,9.05,1.75,0.0,366806.33,0.0
2018-03-22,8529,24,4,0,15,0,1,10.2,-0.9,52.0,23.0,0.0,0.0,832.0,0.0,8.5,1.0,0.0,366806.33,0.0
2018-03-23,17480,31,204,191,1111,14,49,17.0,7.3,72.0,28.0,0.0,0.0,829.0,0.0,13.7,1.3,0.0,0.0,0.0
2018-03-23,8001,70,242,259,3062,166,245,17.9,9.0,68.0,24.0,0.0,0.0,832.0,0.0,9.1,1.6,0.0,0.0,0.0
2018-03-23,8028,47,653,483,3201,73,227,15.1,5.5,80.0,34.0,0.0,0.0,838.0,0.0,15.6,1.1,0.0,0.0,0.0
2018-03-23,8007,70,127,40,343,7,5,18.4,6.8,69.0,27.0,0.0,0.0,826.0,0.0,12.3,0.9,0.0,0.0,0.0
2018-03-23,8003,83,320,177,1407,41,151,18.95,6.3,73.5,23.5,0.0,0.0,838.5,0.0,13.850000000000001,0.5,0.0,0.0,0.0
2018-03-23,43700,26,298,433,1339,17,67,19.5,5.8,78.0,20.0,0.0,0.0,851.0,0.0,15.4,0.1,0.0,0.0,0.0
2018-03-23,43006,35,145,144,443,5,71,20.2,7.1,77.0,22.0,0.0,0.0,832.0,0.0,13.1,2.2,0.0,0.0,0.0
2018-03-23,8593,34,0,1,5,0,0,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17134,33,2,5,13,0,0,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17003,27,226,227,512,14,32,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17176,29,16,29,38,1,1,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17177,35,3,11,9,0,0,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17178,29,14,85,66,0,9,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,17179,35,2,5,12,0,0,17.4,4.3,85.0,35.0,0.0,0.0,772.5,0.0,9.9,1.9500000000000002,0.0,0.0,0.0
2018-03-23,8380,29,95,605,538,19,34,14.6,1.5,93.0,48.0,0.0,0.0,713.0,0.0,6.7,1.7,0.0,0.0,0.0
2018-03-23,8585,55,2,2,27,0,1,14.899999999999999,1.25,82.0,41.5,0.0,0.0,778.5,0.0,7.9,2.1,0.0,0.0,0.0
2018-03-23,8529,24,4,0,15,0,1,15.2,1.0,71.0,35.0,0.0,0.0,844.0,0.0,9.1,2.5,0.0,0.0,0.0
2018-03-24,17480,31,204,191,1111,14,49,9.0,6.3,94.0,70.0,3.2,0.0,82.0,0.0,16.0,0.9,29.0,221977.75,0.0
2018-03-24,8001,70,242,259,3062,166,245,11.8,6.7,92.0,60.0,2.6,0.0,111.0,0.0,12.7,1.2,29.0,221977.75,0.0
2018-03-24,8028,47,653,483,3201,73,227,9.8,3.7,97.0,67.0,3.7,0.0,118.0,0.0,19.6,0.6,29.0,221977.75,0.0
2018-03-24,8007,70,127,40,343,7,5,10.7,5.7,96.0,64.0,3.4,0.0,119.0,0.0,14.1,1.1,29.0,221977.75,0.0
2018-03-24,8003,83,320,177,1407,41,151,10.25,6.0,95.5,67.0,2.75,0.0,121.5,0.0,14.0,1.3,29.0,221977.75,0.0
2018-03-24,43700,26,298,433,1339,17,67,9.8,6.3,95.0,70.0,2.1,0.0,124.0,0.0,13.9,1.5,29.0,221977.75,0.0
2018-03-24,43006,35,145,144,443,5,71,11.4,7.9,95.0,59.0,1.4,0.0,150.0,0.0,12.7,0.8,29.0,221977.75,0.0
2018-03-24,8593,34,0,1,5,0,0,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17134,33,2,5,13,0,0,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17003,27,226,227,512,14,32,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17176,29,16,29,38,1,1,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17177,35,3,11,9,0,0,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17178,29,14,85,66,0,9,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,17179,35,2,5,12,0,0,9.75,6.550000000000001,97.5,69.0,2.0,0.0,116.5,0.0,16.049999999999997,1.05,29.0,221977.75,0.0
2018-03-24,8380,29,95,605,538,19,34,8.1,5.2,100.0,79.0,2.6,0.0,83.0,0.0,19.4,1.3,29.0,221977.75,0.0
2018-03-24,8585,55,2,2,27,0,1,8.25,3.45,100.0,74.0,2.25,0.0,110.5,0.0,14.0,0.95,29.0,221977.75,0.0
2018-03-24,8529,24,4,0,15,0,1,8.4,1.7,100.0,69.0,1.9,0.0,138.0,0.0,8.6,0.6,29.0,221977.75,0.0
2018-03-25,17480,31,204,191,1111,14,49,15.4,6.9,88.0,44.0,0.5,0.0,627.0,0.0,7.4,1.5,0.0,0.0,0.0
2018-03-25,8001,70,242,259,3062,166,245,13.3,9.2,73.0,53.0,0.2,0.0,345.0,0.0,8.0,2.2,0.0,0.0,0.0
2018-03-25,8028,47,653,483,3201,73,227,10.1,5.5,88.0,69.0,0.3,0.0,373.0,0.0,14.0,1.9,0.0,0.0,0.0
2018-03-25,8007,70,127,40,343,7,5,13.1,8.3,77.0,56.0,0.3,0.0,312.0,0.0,13.2,1.4,0.0,0.0,0.0
2018-03-25,8003,83,320,177,1407,41,151,13.149999999999999,6.6000000000000005,86.5,54.5,0.4,0.0,398.5,0.0,9.45,1.2999999999999998,0.0,0.0,0.0
2018-03-25,43700,26,298,433,1339,17,67,13.2,4.9,96.0,53.0,0.5,0.0,485.0,0.0,5.7,1.2,0.0,0.0,0.0
2018-03-25,43006,35,145,144,443,5,71,14.7,7.3,91.0,51.0,0.5,0.0,792.0,0.0,5.2,1.0,0.0,0.0,0.0
2018-03-25,8593,34,0,1,5,0,0,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17134,33,2,5,13,0,0,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17003,27,226,227,512,14,32,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17176,29,16,29,38,1,1,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17177,35,3,11,9,0,0,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17178,29,14,85,66,0,9,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,17179,35,2,5,12,0,0,13.649999999999999,6.3,93.5,59.0,0.4,0.0,652.5,0.0,8.0,1.4,0.0,0.0,0.0
2018-03-25,8380,29,95,605,538,19,34,12.6,5.3,96.0,67.0,0.3,0.0,513.0,0.0,10.8,1.8,0.0,0.0,0.0
2018-03-25,8585,55,2,2,27,0,1,9.95,3.8,97.5,69.5,0.44999999999999996,0.0,519.5,0.0,9.5,1.3,0.0,0.0,0.0
2018-03-25,8529,24,4,0,15,0,1,7.3,2.3,99.0,72.0,0.6,0.0,526.0,0.0,8.2,0.8,0.0,0.0,0.0
2018-03-26,17480,31,204,191,1111,14,49,16.8,7.4,79.0,37.0,0.0,0.0,832.0,0.0,17.1,1.5,17.59,115478.38,0.0
2018-03-26,8001,70,242,259,3062,166,245,19.5,9.0,83.0,39.0,2.0,0.0,827.0,0.0,6.5,1.2,17.59,115478.38,1.9238151688787128
2018-03-26,8028,47,653,483,3201,73,227,15.6,5.9,82.0,52.0,4.2,0.0,845.0,0.0,13.3,2.0,17.59,115478.38,0.0
2018-03-26,8007,70,127,40,343,7,5,19.2,7.5,94.0,40.0,8.8,0.0,832.0,0.0,11.1,1.8,17.59,115478.38,0.0
2018-03-26,8003,83,320,177,1407,41,151,19.049999999999997,6.35,91.5,37.0,4.4,0.0,841.0,0.0,13.399999999999999,2.3,17.59,115478.38,2.8676812685816095
2018-03-26,43700,26,298,433,1339,17,67,18.9,5.2,89.0,34.0,0.0,0.0,850.0,0.0,15.7,2.8,17.59,115478.38,0.0
2018-03-26,43006,35,145,144,443,5,71,19.2,6.5,87.0,32.0,0.0,0.0,866.0,0.0,14.7,2.0,17.59,115478.38,0.0
2018-03-26,8593,34,0,1,5,0,0,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17134,33,2,5,13,0,0,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17003,27,226,227,512,14,32,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17176,29,16,29,38,1,1,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17177,35,3,11,9,0,0,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17178,29,14,85,66,0,9,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,17179,35,2,5,12,0,0,17.3,4.95,93.0,46.0,0.1,0.0,895.0,0.0,11.05,1.65,17.59,115478.38,0.0
2018-03-26,8380,29,95,605,538,19,34,15.4,3.4,99.0,60.0,0.2,0.0,924.0,0.0,7.4,1.3,17.59,115478.38,0.0
2018-03-26,8585,55,2,2,27,0,1,13.25,2.0,99.5,59.0,0.1,0.0,875.5,0.0,7.4,1.2000000000000002,17.59,115478.38,0.0
2018-03-26,8529,24,4,0,15,0,1,11.1,0.6,100.0,58.0,0.0,0.0,827.0,0.0,7.4,1.1,17.59,115478.38,0.0
2018-03-27,17480,31,204,191,1111,14,49,16.1,10.1,82.0,35.0,0.1,0.0,854.0,0.0,14.9,1.2,0.0,0.0,2.0985641714383045
2018-03-27,8001,70,242,259,3062,166,245,15.9,9.1,86.0,40.0,0.0,0.0,873.0,0.0,6.9,1.8,0.0,0.0,0.0
2018-03-27,8028,47,653,483,3201,73,227,14.6,5.5,87.0,55.0,0.0,0.0,832.0,0.0,11.8,3.3,0.0,0.0,0.0
2018-03-27,8007,70,127,40,343,7,5,15.9,7.5,88.0,45.0,0.0,0.0,818.0,0.0,9.9,1.1,0.0,0.0,0.0
2018-03-27,8003,83,320,177,1407,41,151,16.9,8.15,86.5,47.0,0.0,0.0,830.5,0.0,10.4,1.55,0.0,0.0,0.0
2018-03-27,43700,26,298,433,1339,17,67,17.9,8.8,85.0,49.0,0.0,0.0,843.0,0.0,10.9,2.0,0.0,0.0,0.0
2018-03-27,43006,35,145,144,443,5,71,22.9,5.0,81.0,39.0,0.0,0.0,865.0,0.0,11.6,0.9,0.0,0.0,0.0
2018-03-27,8593,34,0,1,5,0,0,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17134,33,2,5,13,0,0,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17003,27,226,227,512,14,32,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17176,29,16,29,38,1,1,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17177,35,3,11,9,0,0,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17178,29,14,85,66,0,9,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,17179,35,2,5,12,0,0,18.65,4.9,89.5,49.5,0.05,0.0,879.0,0.0,9.95,1.3,0.0,0.0,0.0
2018-03-27,8380,29,95,605,538,19,34,14.4,4.8,98.0,60.0,0.1,0.0,893.0,0.0,8.3,1.7,0.0,0.0,0.0
2018-03-27,8585,55,2,2,27,0,1,13.95,2.8,91.5,56.0,0.05,0.0,875.0,0.0,9.2,1.3,0.0,0.0,0.0
2018-03-27,8529,24,4,0,15,0,1,13.5,0.8,85.0,52.0,0.0,0.0,857.0,0.0,10.1,0.9,0.0,0.0,0.0
2018-03-28,17480,31,204,191,1111,14,49,18.6,8.9,94.0,57.0,0.0,0.0,826.0,0.0,9.9,0.9,10.67,235015.99,0.0
2018-03-28,8001,70,242,259,3062,166,245,20.8,12.1,87.0,37.0,0.0,0.0,832.0,0.0,11.2,1.4,10.67,235015.99,0.0
2018-03-28,8028,47,653,483,3201,73,227,19.1,10.3,92.0,42.0,0.0,0.0,847.0,0.0,10.1,2.8,10.67,235015.99,0.0
2018-03-28,8007,70,127,40,343,7,5,20.7,11.4,83.0,42.0,0.0,0.0,835.0,0.0,8.7,1.2,10.67,235015.99,0.0
2018-03-28,8003,83,320,177,1407,41,151,21.049999999999997,9.850000000000001,86.5,39.0,0.0,0.0,843.5,0.0,10.149999999999999,1.05,10.67,235015.99,0.0
2018-03-28,43700,26,298,433,1339,17,67,21.4,8.3,90.0,36.0,0.0,0.0,852.0,0.0,11.6,0.9,10.67,235015.99,0.0
2018-03-28,43006,35,145,144,443,5,71,23.4,11.2,89.0,30.0,0.0,0.0,882.0,0.0,15.1,0.4,10.67,235015.99,0.0
2018-03-28,8593,34,0,1,5,0,0,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17134,33,2,5,13,0,0,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17003,27,226,227,512,14,32,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17176,29,16,29,38,1,1,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17177,35,3,11,9,0,0,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17178,29,14,85,66,0,9,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,17179,35,2,5,12,0,0,19.95,9.25,94.0,48.5,0.0,0.0,858.5,0.0,10.85,0.95,10.67,235015.99,0.0
2018-03-28,8380,29,95,605,538,19,34,16.5,7.3,99.0,67.0,0.0,0.0,835.0,0.0,6.6,1.5,10.67,235015.99,0.0
2018-03-28,8585,55,2,2,27,0,1,16.9,6.949999999999999,97.5,51.5,0.0,0.0,847.5,0.0,9.8,1.25,10.67,235015.99,0.0
2018-03-28,8529,24,4,0,15,0,1,17.3,6.6,96.0,36.0,0.0,0.0,860.0,0.0,13.0,1.0,10.67,235015.99,0.0
2018-03-29,17480,31,204,191,1111,14,49,15.7,8.2,97.0,41.0,0.0,0.0,685.0,0.0,11.2,1.3,0.0,273525.19,0.0
2018-03-29,8001,70,242,259,3062,166,245,16.8,12.3,88.0,58.0,0.0,0.0,827.0,0.0,8.0,1.4,0.0,273525.19,0.0
2018-03-29,8028,47,653,483,3201,73,227,14.9,9.1,96.0,65.0,0.0,0.0,776.0,0.0,11.0,1.1,0.0,273525.19,0.0
2018-03-29,8007,70,127,40,343,7,5,17.4,10.9,91.0,57.0,0.0,0.0,808.0,0.0,6.8,0.6,0.0,273525.19,0.0
2018-03-29,8003,83,320,177,1407,41,151,17.2,9.65,92.0,56.0,0.0,0.0,823.0,0.0,7.199999999999999,0.7,0.0,273525.19,0.0
2018-03-29,43700,26,298,433,1339,17,67,17.0,8.4,93.0,55.0,0.0,0.0,838.0,0.0,7.6,0.8,0.0,273525.19,0.0
2018-03-29,43006,35,145,144,443,5,71,18.0,11.7,90.0,49.0,0.0,0.0,883.0,0.0,7.5,0.9,0.0,273525.19,0.0
2018-03-29,8593,34,0,1,5,0,0,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17134,33,2,5,13,0,0,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17003,27,226,227,512,14,32,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17176,29,16,29,38,1,1,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17177,35,3,11,9,0,0,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17178,29,14,85,66,0,9,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,17179,35,2,5,12,0,0,16.95,9.85,95.0,55.5,0.0,0.0,867.5,0.0,6.95,1.0,0.0,273525.19,0.0
2018-03-29,8380,29,95,605,538,19,34,15.9,8.0,100.0,62.0,0.0,0.0,852.0,0.0,6.4,1.1,0.0,273525.19,0.0
2018-03-29,8585,55,2,2,27,0,1,14.55,7.2,98.5,52.5,0.0,0.0,876.0,0.0,10.4,0.8500000000000001,0.0,273525.19,0.0
2018-03-29,8529,24,4,0,15,0,1,13.2,6.4,97.0,43.0,0.0,0.0,900.0,0.0,14.4,0.6,0.0,273525.19,0.0
2018-03-30,17480,31,204,191,1111,14,49,19.6,6.0,89.0,37.0,0.0,0.0,889.0,0.0,15.9,1.1,6.47,125886.31,0.0
2018-03-30,8001,70,242,259,3062,166,245,19.3,12.0,86.0,22.0,0.0,0.0,898.0,0.0,16.4,1.3,6.47,125886.31,0.0
2018-03-30,8028,47,653,483,3201,73,227,16.4,8.1,96.0,28.0,0.0,0.0,894.0,0.0,17.8,1.7,6.47,125886.31,0.0
2018-03-30,8007,70,127,40,343,7,5,19.2,9.9,88.0,25.0,0.0,0.0,825.0,0.0,13.3,1.6,6.47,125886.31,0.0
2018-03-30,8003,83,320,177,1407,41,151,19.049999999999997,8.25,92.5,24.0,0.05,0.0,848.5,0.0,13.100000000000001,1.15,6.47,125886.31,0.0
2018-03-30,43700,26,298,433,1339,17,67,18.9,6.6,97.0,23.0,0.1,0.0,872.0,0.0,12.9,0.7,6.47,125886.31,0.0
2018-03-30,43006,35,145,144,443,5,71,18.8,7.6,90.0,25.0,0.2,0.0,892.0,0.0,13.7,0.6,6.47,125886.31,0.0
2018-03-30,8593,34,0,1,5,0,0,19.0,6.949999999999999,94.0,29.5,0.1,0.0,874.5,0.0,13.0,1.05,6.47,125886.31,0.0
2018-03-30,17134,33,2,5,13,0,0,19.0,6.949999999999999,94.0,29.5,0.1,0.0,874.5,0.0,13.0,1.05,6.47,125886.31,0.0
2018-03-30,17003,27,226,227,512,14,32,19.0,6.949999999999999,94.0,29.5,0.1,0.0,874.5,0.0,13.0,1.05,6.47,125886.31,0.0
